Postcodes,Latitude,Longitude
EC1P 1WB, 51.52457, -0.112017
EC1P 1WD, 51.52457, -0.112017
EC1P 1WE, 51.52457, -0.112017
EC1P 1WF, 51.52457, -0.112017
EC1P 1WG, 51.52457, -0.112017
EC1P 1WH, 51.52457, -0.112017
EC1P 1WJ, 51.52457, -0.112017
EC1P 1WL, 51.52457, -0.112017
EC1P 1WN, 51.52457, -0.112017
EC1P 1WP, 51.52457, -0.112017
EC1P 1WQ, 51.52457, -0.112017
EC1P 1WR, 51.52457, -0.112017
EC1P 1WS, 51.52457, -0.112017
EC1P 1WT, 51.52457, -0.112017
EC1P 1WU, 51.52457, -0.112017
EC1P 1WW, 51.52457, -0.112017
EC1P 1WX, 51.52457, -0.112017
EC1P 1WY, 51.52457, -0.112017
EC1P 1WZ, 51.52457, -0.112017
EC1P 1XA, 51.52457, -0.112017
EC1P 1XB, 51.52457, -0.112017
EC1P 1XD, 51.52457, -0.112017
EC1P 1XE, 51.52457, -0.112017
EC1P 1XF, 51.52457, -0.112017
EC1P 1XG, 51.52457, -0.112017
EC1P 1XH, 51.52457, -0.112017
EC1P 1XJ, 51.52457, -0.112017
EC1P 1XL, 51.52457, -0.112017
EC1P 1XN, 51.52457, -0.112017
EC1P 1XP, 51.52457, -0.112017
EC1P 1XQ, 51.52457, -0.112017
EC1P 1XR, 51.52457, -0.112017
EC1P 1XS, 51.52457, -0.112017
EC1P 1XT, 51.52457, -0.112017
EC1P 1XU, 51.52457, -0.112017
EC1P 1XW, 51.52457, -0.112017
EC1P 1XX, 51.52457, -0.112017
EC1P 1XY, 51.52457, -0.112017
EC1P 1XZ, 51.52457, -0.112017
EC1P 1YA, 51.52457, -0.112017
EC1P 1YB, 51.52457, -0.112017
EC1P 1YD, 51.52457, -0.112017
EC1P 1YE, 51.52457, -0.112017
EC1P 1YF, 51.52457, -0.112017
EC1P 1YG, 51.52457, -0.112017
EC1P 1YH, 51.52457, -0.112017
EC1P 1YJ, 51.52457, -0.112017
EC1P 1YL, 51.52457, -0.112017
EC1P 1YN, 51.52457, -0.112017
EC1P 1YP, 51.52457, -0.112017
EC1P 1YQ, 51.52457, -0.112017
EC1P 1YR, 51.52457, -0.112017
EC1P 1YS, 51.52457, -0.112017
EC1P 1YT, 51.52457, -0.112017
EC1P 1YU, 51.52457, -0.112017
EC1P 1YW, 51.52457, -0.112017
EC1P 1YX, 51.52451, -0.112063
EC1P 1YY, 51.52457, -0.112017
EC1P 1YZ, 51.52457, -0.112017
EC1P 1ZA, 51.52457, -0.112017
EC1P 1ZB, 51.52451, -0.112063
EC1P 1ZD, 51.52451, -0.112063
EC1P 1ZE, 51.52457, -0.112017
EC1P 1ZF, 51.52457, -0.112017
EC1P 1ZG, 51.52457, -0.112017
EC1P 1ZH, 51.52457, -0.112017
EC1P 1ZJ, 51.52457, -0.112017
EC1P 1ZL, 51.52457, -0.112017
EC1P 1ZN, 51.52457, -0.112017
EC1P 1ZP, 51.52457, -0.112017
EC1P 1ZQ, 51.52457, -0.112017
EC1P 1ZR, 51.52457, -0.112017
EC1P 1ZS, 51.52457, -0.112017
EC1P 1ZT, 51.52457, -0.112017
EC1P 1ZU, 51.52457, -0.112017
EC1P 1ZW, 51.52457, -0.112017
EC1P 1ZX, 51.52457, -0.112017
EC1P 1ZY, 51.52457, -0.112017
EC1P 1ZZ, 51.52457, -0.112017
EC1R 0AA, 51.5233, -0.106721
EC1R 0AB, 51.52691, -0.105274
EC1R 0AD, 51.52305, -0.106558
EC1R 0AE, 51.52707, -0.105195
EC1R 0AF, 51.52466, -0.105122
EC1R 0AG, 51.52391, -0.106696
EC1R 0AH, 51.5228, -0.104853
EC1R 0AJ, 51.5237, -0.106502
EC1R 0AL, 51.52387, -0.106135
EC1R 0AN, 51.52305, -0.106558
EC1R 0AP, 51.52422, -0.105328
EC1R 0AR, 51.52451, -0.112063
EC1R 0AS, 51.52442, -0.106127
EC1R 0AT, 51.52413, -0.106586
EC1R 0AU, 51.52421, -0.106222
EC1R 0AW, 51.52405, -0.106257
EC1R 0AX, 51.52393, -0.107747
EC1R 0AY, 51.52409, -0.107236
EC1R 0AZ, 51.52382, -0.106512
EC1R 0BA, 51.52451, -0.108992
EC1R 0BB, 51.52439, -0.107555
EC1R 0BD, 51.5241, -0.108086
EC1R 0BE, 51.52398, -0.104848
EC1R 0BF, 51.52429, -0.109304
EC1R 0BG, 51.52439, -0.107555
EC1R 0BH, 51.5246, -0.106782
EC1R 0BJ, 51.52444, -0.107971
EC1R 0BL, 51.52339, -0.104468
EC1R 0BN, 51.52674, -0.105295
EC1R 0BP, 51.52702, -0.105399
EC1R 0BQ, 51.52452, -0.107218
EC1R 0BR, 51.52714, -0.105942
EC1R 0BS, 51.52601, -0.105282
EC1R 0BT, 51.52473, -0.105999
EC1R 0BU, 51.5241, -0.108086
EC1R 0BW, 51.52399, -0.108322
EC1R 0BX, 51.52485, -0.105749
EC1R 0BY, 51.52339, -0.104468
EC1R 0BZ, 51.52451, -0.112063
EC1R 0DA, 51.5245, -0.108012
EC1R 0DB, 51.52334, -0.104081
EC1R 0DD, 51.52327, -0.104199
EC1R 0DE, 51.52316, -0.104334
EC1R 0DF, 51.52545, -0.108347
EC1R 0DG, 51.52386, -0.103584
EC1R 0DH, 51.5225, -0.104506
EC1R 0DJ, 51.5225, -0.104506
EC1R 0DL, 51.52316, -0.104334
EC1R 0DN, 51.52252, -0.105946
EC1R 0DP, 51.52277, -0.104927
EC1R 0DQ, 51.52451, -0.112063
EC1R 0DR, 51.52365, -0.103463
EC1R 0DS, 51.52379, -0.107854
EC1R 0DT, 51.52641, -0.105813
EC1R 0DU, 51.52304, -0.105636
EC1R 0DW, 51.52365, -0.108033
EC1R 0DX, 51.52246, -0.1053
EC1R 0DY, 51.52324, -0.105772
EC1R 0EA, 51.52335, -0.105436
EC1R 0EB, 51.52331, -0.105034
EC1R 0ED, 51.52252, -0.105946
EC1R 0EE, 51.52354, -0.104376
EC1R 0EF, 51.52248, -0.106135
EC1R 0EG, 51.52325, -0.105181
EC1R 0EH, 51.5243, -0.103364
EC1R 0EJ, 51.52242, -0.105835
EC1R 0EL, 51.52339, -0.104468
EC1R 0EN, 51.52339, -0.104468
EC1R 0EP, 51.52354, -0.104376
EC1R 0EQ, 51.52388, -0.104275
EC1R 0ER, 51.52354, -0.104376
EC1R 0ES, 51.52339, -0.104468
EC1R 0ET, 51.5239, -0.103438
EC1R 0EU, 51.52406, -0.103547
EC1R 0EX, 51.52409, -0.104194
EC1R 0EY, 51.52416, -0.104307
EC1R 0HA, 51.52399, -0.104472
EC1R 0HB, 51.52506, -0.107239
EC1R 0HD, 51.52437, -0.104702
EC1R 0HE, 51.52341, -0.105909
EC1R 0HF, 51.52446, -0.105073
EC1R 0HH, 51.52492, -0.104362
EC1R 0HJ, 51.52429, -0.104431
EC1R 0HL, 51.52528, -0.104635
EC1R 0HN, 51.52431, -0.105872
EC1R 0HP, 51.52515, -0.105044
EC1R 0HR, 51.52549, -0.105131
EC1R 0HS, 51.52434, -0.107312
EC1R 0HT, 51.52331, -0.105034
EC1R 0HU, 51.52557, -0.107376
EC1R 0HX, 51.52633, -0.107951
EC1R 0HY, 51.52617, -0.107856
EC1R 0JA, 51.52616, -0.108678
EC1R 0JB, 51.52524, -0.107275
EC1R 0JD, 51.52744, -0.105007
EC1R 0JE, 51.52524, -0.107275
EC1R 0JG, 51.52509, -0.109285
EC1R 0JH, 51.52519, -0.109583
EC1R 0JJ, 51.52438, -0.110193
EC1R 0JL, 51.52438, -0.110193
EC1R 0JN, 51.52438, -0.110193
EC1R 0JP, 51.52438, -0.110193
EC1R 0JQ, 51.52499, -0.109822
EC1R 0JR, 51.52438, -0.110193
EC1R 0JS, 51.52438, -0.110193
EC1R 0JT, 51.52438, -0.110193
EC1R 0JU, 51.52436, -0.108753
EC1R 0JX, 51.52609, -0.10796
EC1R 0JY, 51.52598, -0.108196
EC1R 0JZ, 51.5262, -0.107999
EC1R 0LA, 51.52522, -0.105834
EC1R 0LB, 51.52485, -0.105749
EC1R 0LD, 51.52434, -0.107312
EC1R 0LE, 51.52434, -0.107312
EC1R 0LH, 51.52524, -0.107275
EC1R 0LJ, 51.52524, -0.107275
EC1R 0LL, 51.52485, -0.105085
EC1R 0LN, 51.5264, -0.105814
EC1R 0LP, 51.52486, -0.108818
EC1R 0LQ, 51.52464, -0.10482
EC1R 0LR, 51.52339, -0.104468
EC1R 0LS, 51.52457, -0.10625
EC1R 0LT, 51.52418, -0.105748
EC1R 0LU, 51.52477, -0.10591
EC1R 0LX, 51.52402, -0.107469
EC1R 0LY, 51.52455, -0.105386
EC1R 0NA, 51.52256, -0.106045
EC1R 0NB, 51.52372, -0.10555
EC1R 0ND, 51.52529, -0.105716
EC1R 0NE, 51.5249, -0.107101
EC1R 0NH, 51.52252, -0.105946
EC1R 0NL, 51.52473, -0.105999
EC1R 0NN, 51.52454, -0.104911
EC1R 0NP, 51.52451, -0.112063
EC1R 0NQ, 51.52339, -0.104468
EC1R 0PA, 51.52378, -0.106499
EC1R 0PB, 51.52485, -0.105749
EC1R 0PD, 51.52451, -0.112063
EC1R 0PH, 51.52473, -0.105999
EC1R 0PJ, 51.52344, -0.10735
EC1R 0PL, 51.52457, -0.112017
EC1R 0PN, 51.52451, -0.112063
EC1R 0PP, 51.52473, -0.105999
EC1R 0PQ, 51.52305, -0.106558
EC1R 0PR, 51.52451, -0.112063
EC1R 0PS, 51.52451, -0.112063
EC1R 0PT, 51.52451, -0.112063
EC1R 0QA, 51.5241, -0.108072
EC1R 0QB, 51.52405, -0.108016
EC1R 0QD, 51.52344, -0.10735
EC1R 0QE, 51.52258, -0.105209
EC1R 0QH, 51.52405, -0.108016
EC1R 0QJ, 51.52288, -0.10472
EC1R 0QN, 51.5233, -0.106721
EC1R 0QP, 51.52344, -0.10735
EC1R 0QR, 51.52274, -0.104971
EC1R 0QT, 51.52272, -0.105087
EC1R 0QX, 51.52331, -0.105034
EC1R 0RB, 51.52473, -0.105999
EC1R 0RR, 51.52345, -0.106744
EC1R 0ST, 51.52354, -0.104376
EC1R 0WA, 51.52451, -0.112063
EC1R 0WF, 51.52451, -0.112063
EC1R 0WQ, 51.52641, -0.105813
EC1R 0WW, 51.5264, -0.105814
EC1R 0WX, 51.5264, -0.105814
EC1R 0XA, 51.52473, -0.105999
EC1R 0XB, 51.52497, -0.105239
EC1R 0XD, 51.52473, -0.105999
EC1R 0XE, 51.52451, -0.112063
EC1R 0XF, 51.52451, -0.112063
EC1R 0XG, 51.52473, -0.105999
EC1R 0XH, 51.52473, -0.105999
EC1R 0XJ, 51.52473, -0.105999
EC1R 0XL, 51.52451, -0.112063
EC1R 0XN, 51.52451, -0.112063
EC1R 0ZB, 51.52451, -0.112063
EC1R 1AB, 51.52777, -0.105108
EC1R 1AE, 51.52888, -0.109445
EC1R 1AF, 51.53001, -0.106875
EC1R 1TA, 51.5302, -0.107343
EC1R 1TB, 51.53043, -0.109741
EC1R 1TH, 51.52691, -0.108748
EC1R 1TL, 51.528, -0.111485
EC1R 1UA, 51.52734, -0.105789
EC1R 1UB, 51.52681, -0.106907
EC1R 1UD, 51.52703, -0.1072
EC1R 1UE, 51.52451, -0.112063
EC1R 1UH, 51.52708, -0.110082
EC1R 1UJ, 51.52708, -0.110082
EC1R 1UL, 51.52724, -0.109095
EC1R 1UN, 51.52868, -0.110376
EC1R 1UP, 51.52729, -0.109468
EC1R 1UQ, 51.52728, -0.108473
EC1R 1UR, 51.52947, -0.110617
EC1R 1US, 51.52705, -0.10795
EC1R 1UT, 51.53028, -0.110887
EC1R 1UU, 51.53023, -0.110355
EC1R 1UW, 51.52694, -0.107219
EC1R 1UX, 51.5304, -0.105994
EC1R 1UY, 51.53011, -0.106107
EC1R 1WA, 51.52451, -0.112063
EC1R 1WB, 51.52451, -0.112063
EC1R 1WQ, 51.52451, -0.112063
EC1R 1XA, 51.52947, -0.106796
EC1R 1XB, 51.52979, -0.106639
EC1R 1XD, 51.53056, -0.106751
EC1R 1XE, 51.52975, -0.108529
EC1R 1XF, 51.52451, -0.112063
EC1R 1XG, 51.53034, -0.110033
EC1R 1XJ, 51.52929, -0.108361
EC1R 1XL, 51.5293, -0.108981
EC1R 1XN, 51.52938, -0.109684
EC1R 1XP, 51.52969, -0.109282
EC1R 1XQ, 51.52948, -0.10756
EC1R 1XR, 51.53003, -0.109859
EC1R 1XS, 51.52946, -0.110128
EC1R 1XT, 51.52884, -0.109966
EC1R 1XU, 51.52857, -0.109703
EC1R 1XW, 51.52903, -0.107954
EC1R 1XX, 51.53025, -0.109576
EC1R 1XY, 51.53077, -0.109266
EC1R 1YA, 51.53061, -0.10897
EC1R 1YB, 51.53068, -0.10764
EC1R 1YD, 51.53064, -0.108738
EC1R 1YE, 51.5296, -0.107858
EC1R 1YH, 51.52883, -0.107126
EC1R 1YJ, 51.52777, -0.106117
EC1R 1YL, 51.52451, -0.112063
EC1R 1YN, 51.52451, -0.112063
EC1R 1YP, 51.52616, -0.108678
EC1R 1YQ, 51.52975, -0.108529
EC1R 1YR, 51.52703, -0.1072
EC1R 1YU, 51.52451, -0.112063
EC1R 1YX, 51.52616, -0.108678
EC1R 1YY, 51.52933, -0.108907
EC1R 1ZQ, 51.52451, -0.112063
EC1R 3AB, 51.52371, -0.109083
EC1R 3AD, 51.52394, -0.109664
EC1R 3AE, 51.52438, -0.110193
EC1R 3AF, 51.52386, -0.109552
EC1R 3AH, 51.52294, -0.106664
EC1R 3AJ, 51.52297, -0.106821
EC1R 3AL, 51.52438, -0.110093
EC1R 3AN, 51.52304, -0.107006
EC1R 3AP, 51.52554, -0.111054
EC1R 3AR, 51.52593, -0.111629
EC1R 3AS, 51.52642, -0.11256
EC1R 3AT, 51.52254, -0.107387
EC1R 3AU, 51.52294, -0.106664
EC1R 3AW, 51.52308, -0.107047
EC1R 3AX, 51.52319, -0.107115
EC1R 3AY, 51.52356, -0.10782
EC1R 3BA, 51.52368, -0.107686
EC1R 3BB, 51.52385, -0.107477
EC1R 3BD, 51.52378, -0.107206
EC1R 3BE, 51.52358, -0.106969
EC1R 3BH, 51.5232, -0.107288
EC1R 3BJ, 51.5234, -0.107683
EC1R 3BL, 51.52332, -0.107946
EC1R 3BN, 51.52251, -0.107619
EC1R 3BP, 51.52359, -0.108107
EC1R 3BQ, 51.52346, -0.10719
EC1R 3BR, 51.52349, -0.110231
EC1R 3BS, 51.52259, -0.107673
EC1R 3BT, 51.52243, -0.107521
EC1R 3BU, 51.52266, -0.107742
EC1R 3BW, 51.52269, -0.107899
EC1R 3BX, 51.52287, -0.108065
EC1R 3BY, 51.52256, -0.108827
EC1R 3DA, 51.52337, -0.108693
EC1R 3DB, 51.52389, -0.109998
EC1R 3DD, 51.52337, -0.110495
EC1R 3DE, 51.52384, -0.109394
EC1R 3DF, 51.5237, -0.110193
EC1R 3DG, 51.52378, -0.109815
EC1R 3DH, 51.52354, -0.109796
EC1R 3DJ, 51.52308, -0.109152
EC1R 3DL, 51.52259, -0.110268
EC1R 3DN, 51.52259, -0.110268
EC1R 3DP, 51.52338, -0.1095
EC1R 3DQ, 51.52259, -0.110268
EC1R 3DR, 51.52297, -0.108378
EC1R 3DS, 51.52451, -0.112063
EC1R 3DT, 51.52375, -0.109831
EC1R 3DU, 51.52349, -0.110231
EC1R 3DX, 51.52349, -0.110231
EC1R 3DY, 51.52254, -0.107387
EC1R 3EA, 51.52485, -0.110116
EC1R 3EB, 51.52349, -0.110231
EC1R 3ED, 51.52451, -0.112063
EC1R 3EE, 51.52376, -0.108216
EC1R 3EH, 51.52376, -0.108216
EC1R 3EJ, 51.52451, -0.112063
EC1R 3EL, 51.52256, -0.108827
EC1R 3EN, 51.52256, -0.108827
EC1R 3EP, 51.5237, -0.107987
EC1R 3EQ, 51.52349, -0.110231
EC1R 3ER, 51.52335, -0.108751
EC1R 3ET, 51.52349, -0.110231
EC1R 3GA, 51.52376, -0.108216
EC1R 3GB, 51.52378, -0.108589
EC1R 3HA, 51.52294, -0.106664
EC1R 3HB, 51.52335, -0.110381
EC1R 3HE, 51.52294, -0.106664
EC1R 3HF, 51.52342, -0.110752
EC1R 3HG, 51.52294, -0.106664
EC1R 3HH, 51.52294, -0.106664
EC1R 3HJ, 51.52287, -0.108065
EC1R 3HL, 51.52287, -0.108065
EC1R 3HN, 51.52381, -0.109223
EC1R 3HP, 51.52386, -0.109552
EC1R 3HR, 51.52349, -0.110231
EC1R 3HT, 51.52362, -0.110254
EC1R 3JA, 51.52451, -0.112063
EC1R 3JL, 51.52451, -0.112063
EC1R 3JP, 51.52349, -0.110231
EC1R 3JR, 51.52349, -0.110231
EC1R 3JS, 51.52376, -0.10823
EC1R 3JT, 51.52457, -0.112017
EC1R 3JW, 51.52349, -0.110231
EC1R 3JX, 51.52376, -0.108216
EC1R 3JY, 51.52349, -0.110231
EC1R 3JZ, 51.52451, -0.112063
EC1R 3LA, 51.5237, -0.107987
EC1R 3LB, 51.52451, -0.112063
EC1R 3LD, 51.52451, -0.112063
EC1R 3LE, 51.52451, -0.112063
EC1R 3SW, 51.52349, -0.110231
EC1R 3SX, 51.52451, -0.112063
EC1R 3SY, 51.52349, -0.110231
EC1R 3WA, 51.52451, -0.112063
EC1R 3WB, 51.52451, -0.112063
EC1R 3WD, 51.52451, -0.112063
EC1R 3WE, 51.52368, -0.109156
EC1R 3WT, 51.52368, -0.109156
EC1R 3ZY, 51.52451, -0.112063
EC1R 4AB, 51.52737, -0.108109
EC1R 4AD, 51.52803, -0.105184
EC1R 4AE, 51.52795, -0.105
EC1R 4GB, 51.52738, -0.108137
EC1R 4GH, 51.52451, -0.112063
EC1R 4LQ, 51.52377, -0.110637
EC1R 4LS, 51.52351, -0.111671
EC1R 4PA, 51.5222, -0.111106
EC1R 4PB, 51.52171, -0.111746
EC1R 4PD, 51.52706, -0.108641
EC1R 4PE, 51.52171, -0.111746
EC1R 4PF, 51.52235, -0.111186
EC1R 4PG, 51.52239, -0.111415
EC1R 4PH, 51.52229, -0.112183
EC1R 4PJ, 51.52214, -0.112333
EC1R 4PL, 51.52196, -0.112571
EC1R 4PN, 51.52214, -0.112333
EC1R 4PP, 51.52184, -0.112778
EC1R 4PQ, 51.52275, -0.112625
EC1R 4PR, 51.52174, -0.113186
EC1R 4PS, 51.52263, -0.113149
EC1R 4PT, 51.52317, -0.111844
EC1R 4PU, 51.52263, -0.113149
EC1R 4PX, 51.52511, -0.110221
EC1R 4PY, 51.52517, -0.110161
EC1R 4QA, 51.5252, -0.110145
EC1R 4QB, 51.52585, -0.109772
EC1R 4QD, 51.52557, -0.11
EC1R 4QE, 51.52585, -0.108893
EC1R 4QH, 51.52528, -0.110156
EC1R 4QJ, 51.52528, -0.110156
EC1R 4QL, 51.52609, -0.108969
EC1R 4QN, 51.52609, -0.108969
EC1R 4QP, 51.52626, -0.107996
EC1R 4QQ, 51.52528, -0.110156
EC1R 4QR, 51.52664, -0.108284
EC1R 4QS, 51.52616, -0.108678
EC1R 4QT, 51.52694, -0.108156
EC1R 4QU, 51.5274, -0.107416
EC1R 4QX, 51.52751, -0.107887
EC1R 4QY, 51.52669, -0.108498
EC1R 4RA, 51.52624, -0.107954
EC1R 4RB, 51.52751, -0.108882
EC1R 4RD, 51.52711, -0.108423
EC1R 4RE, 51.52691, -0.108748
EC1R 4RF, 51.5271, -0.108438
EC1R 4RG, 51.52762, -0.108387
EC1R 4RH, 51.52618, -0.110119
EC1R 4RJ, 51.52626, -0.109871
EC1R 4RL, 51.52608, -0.110065
EC1R 4RN, 51.52457, -0.110431
EC1R 4RP, 51.52572, -0.110023
EC1R 4RQ, 51.52676, -0.109043
EC1R 4RR, 51.52599, -0.109637
EC1R 4RS, 51.52706, -0.108641
EC1R 4RT, 51.52245, -0.112191
EC1R 4RU, 51.52795, -0.108604
EC1R 4RW, 51.52639, -0.1089
EC1R 4RX, 51.52446, -0.110637
EC1R 4RY, 51.52746, -0.108523
EC1R 4SA, 51.52642, -0.108538
EC1R 4SD, 51.52585, -0.110363
EC1R 4SE, 51.52531, -0.111597
EC1R 4SH, 51.52426, -0.111179
EC1R 4SJ, 51.52418, -0.11124
EC1R 4SL, 51.5241, -0.111301
EC1R 4SN, 51.52405, -0.111332
EC1R 4SP, 51.52376, -0.111459
EC1R 4SQ, 51.52505, -0.111031
EC1R 4SR, 51.52294, -0.111926
EC1R 4SS, 51.52393, -0.111481
EC1R 4ST, 51.52351, -0.111671
EC1R 4SX, 51.52357, -0.111135
EC1R 4SY, 51.52378, -0.111055
EC1R 4TA, 51.52381, -0.11101
EC1R 4TB, 51.52261, -0.111708
EC1R 4TD, 51.52307, -0.111315
EC1R 4TE, 51.52528, -0.110156
EC1R 4TF, 51.52253, -0.111423
EC1R 4TH, 51.52261, -0.111708
EC1R 4TJ, 51.5298, -0.105673
EC1R 4TL, 51.52959, -0.105335
EC1R 4TN, 51.52943, -0.106265
EC1R 4TP, 51.52833, -0.107839
EC1R 4TQ, 51.52261, -0.111708
EC1R 4TR, 51.52857, -0.105854
EC1R 4TS, 51.52922, -0.105466
EC1R 4TT, 51.52845, -0.105123
EC1R 4TU, 51.52351, -0.111671
EC1R 4TW, 51.52904, -0.107117
EC1R 4TX, 51.52451, -0.112063
EC1R 4TY, 51.52756, -0.107078
EC1R 4UA, 51.52351, -0.111671
EC1R 4UB, 51.52171, -0.111746
EC1R 4UD, 51.52606, -0.109201
EC1R 4UE, 51.52533, -0.10939
EC1R 4UF, 51.52781, -0.108725
EC1R 4UG, 51.52779, -0.109116
EC1R 4UH, 51.52575, -0.109185
EC1R 4UJ, 51.52823, -0.107223
EC1R 4UL, 51.52823, -0.107223
EC1R 4UN, 51.52823, -0.107223
EC1R 4UP, 51.52823, -0.107223
EC1R 4UQ, 51.52533, -0.109376
EC1R 4UR, 51.52823, -0.107223
EC1R 4UT, 51.52599, -0.109637
EC1R 4UU, 51.52626, -0.109092
EC1R 4UW, 51.52171, -0.111746
EC1R 4UX, 51.52606, -0.109201
EC1R 4UY, 51.52606, -0.109201
EC1R 4WA, 51.52451, -0.112063
EC1R 4WB, 51.52606, -0.109201
EC1R 4WD, 51.52451, -0.112063
EC1R 4WE, 51.52451, -0.112063
EC1R 4WF, 51.52599, -0.109637
EC1R 4WG, 51.52451, -0.112063
EC1R 4WH, 51.52457, -0.112017
EC1R 4WJ, 51.52457, -0.112017
EC1R 4WL, 51.52451, -0.112063
EC1R 4WN, 51.52451, -0.112063
EC1R 4WP, 51.52451, -0.112063
EC1R 4WQ, 51.52451, -0.112063
EC1R 4WR, 51.52451, -0.112063
EC1R 4WS, 51.52451, -0.112063
EC1R 4WT, 51.52451, -0.112063
EC1R 4WU, 51.52451, -0.112063
EC1R 4WW, 51.52457, -0.112017
EC1R 4WX, 51.52451, -0.112063
EC1R 4WY, 51.52451, -0.112063
EC1R 4WZ, 51.52451, -0.112063
EC1R 4XA, 51.52451, -0.112063
EC1R 4XB, 51.52533, -0.109376
EC1R 4XD, 51.52606, -0.109201
EC1R 4XE, 51.52533, -0.109376
EC1R 4XH, 51.52451, -0.112063
EC1R 4XX, 51.52171, -0.111746
EC1R 4YE, 51.52451, -0.112063
EC1R 4YF, 51.52451, -0.112063
EC1R 4YP, 51.52451, -0.112063
EC1R 4YQ, 51.52451, -0.112063
EC1R 5AA, 51.52225, -0.109763
EC1R 5AB, 51.52223, -0.110499
EC1R 5AD, 51.52355, -0.111006
EC1R 5AE, 51.52171, -0.111746
EC1R 5AH, 51.52259, -0.110268
EC1R 5AJ, 51.52451, -0.112063
EC1R 5AQ, 51.52457, -0.112017
EC1R 5AR, 51.52188, -0.109562
EC1R 5AX, 51.52406, -0.110495
EC1R 5BB, 51.52169, -0.110305
EC1R 5BD, 51.52254, -0.109852
EC1R 5BH, 51.52198, -0.10728
EC1R 5BL, 51.522, -0.107308
EC1R 5BQ, 51.52164, -0.107424
EC1R 5BT, 51.52164, -0.107424
EC1R 5BU, 51.52196, -0.108333
EC1R 5BX, 51.52184, -0.111005
EC1R 5BY, 51.52173, -0.111558
EC1R 5DA, 51.52174, -0.111557
EC1R 5DB, 51.52161, -0.112341
EC1R 5DD, 51.52179, -0.113025
EC1R 5DE, 51.52187, -0.112244
EC1R 5DF, 51.5222, -0.109736
EC1R 5DG, 51.52224, -0.109951
EC1R 5DH, 51.52206, -0.111284
EC1R 5DJ, 51.52219, -0.108756
EC1R 5DL, 51.52218, -0.108959
EC1R 5DN, 51.52451, -0.112063
EC1R 5DP, 51.5222, -0.109736
EC1R 5DQ, 51.52196, -0.111937
EC1R 5DR, 51.52169, -0.110305
EC1R 5DS, 51.52169, -0.110305
EC1R 5DT, 51.52169, -0.110305
EC1R 5DU, 51.52217, -0.11089
EC1R 5DW, 51.52244, -0.111067
EC1R 5DX, 51.5224, -0.110723
EC1R 5DY, 51.52196, -0.1078
EC1R 5DZ, 51.52279, -0.110937
EC1R 5EA, 51.52258, -0.110802
EC1R 5EB, 51.52171, -0.111746
EC1R 5EE, 51.52198, -0.111807
EC1R 5EF, 51.52286, -0.108772
EC1R 5EG, 51.52242, -0.108704
EC1R 5EH, 51.52169, -0.110305
EC1R 5EJ, 51.52248, -0.108442
EC1R 5EL, 51.52166, -0.108865
EC1R 5EN, 51.52234, -0.109629
EC1R 5EP, 51.52259, -0.110268
EC1R 5EQ, 51.52221, -0.111624
EC1R 5ER, 51.52327, -0.109634
EC1R 5ES, 51.52259, -0.110268
EC1R 5ET, 51.52256, -0.110528
EC1R 5EU, 51.52171, -0.111746
EC1R 5EW, 51.52283, -0.110633
EC1R 5EX, 51.5232, -0.110949
EC1R 5EY, 51.52301, -0.111144
EC1R 5FW, 51.52244, -0.111067
EC1R 5HA, 51.52341, -0.111603
EC1R 5HB, 51.52263, -0.113149
EC1R 5HD, 51.52263, -0.113149
EC1R 5HE, 51.52351, -0.111671
EC1R 5HH, 51.52436, -0.110108
EC1R 5HJ, 51.52349, -0.110231
EC1R 5HL, 51.52382, -0.110289
EC1R 5HN, 51.52179, -0.113026
EC1R 5HP, 51.52412, -0.110868
EC1R 5HR, 51.5145, -0.110603
EC1R 5HT, 51.5222, -0.109679
EC1R 5JA, 51.52261, -0.111708
EC1R 5JB, 51.52261, -0.111708
EC1R 5JD, 51.52457, -0.112017
EC1R 5JH, 51.52243, -0.110534
EC1R 5JJ, 51.52261, -0.111708
EC1R 5JL, 51.52451, -0.112063
EC1R 5JN, 51.52243, -0.110534
EC1R 5LA, 51.52166, -0.108865
EC1R 5LB, 51.52279, -0.110764
EC1R 5LF, 51.52166, -0.108865
EC1R 5LJ, 51.52269, -0.111301
EC1R 5LL, 51.52154, -0.112445
EC1R 5LN, 51.52154, -0.112445
EC1R 5LP, 51.52154, -0.112445
EC1R 5LQ, 51.52255, -0.109116
EC1R 5LR, 51.52166, -0.108865
EC1R 5LT, 51.52154, -0.112445
EC1R 5LU, 51.52451, -0.112063
EC1R 5LW, 51.5225, -0.108397
EC1R 5LX, 51.52196, -0.1078
EC1R 5LY, 51.52451, -0.112063
EC1R 5LZ, 51.52451, -0.112063
EC1R 5NA, 51.52381, -0.110722
EC1R 5NB, 51.52381, -0.110722
EC1R 5NE, 51.52166, -0.108865
EC1R 5PA, 51.52243, -0.110534
EC1R 5PB, 51.52243, -0.110534
EC1R 5PD, 51.52451, -0.112063
EC1R 5SB, 51.52166, -0.108865
EC1R 5TD, 51.52451, -0.112063
EC1R 5WT, 51.52451, -0.112063
EC1R 5WZ, 51.52451, -0.112063
EC1R 5XB, 51.5224, -0.107955
EC1R 5XE, 51.52451, -0.112063
EC1R 5ZQ, 51.5224, -0.107955
EC1V 0AA, 51.52338, -0.100086
EC1V 0AB, 51.52357, -0.100785
